avgDeathsPerYear,TARGET_deathRate,medIncome,popEst2015,povertyPercent,MedianAge,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctBachDeg18_24,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,BirthRate
25,151.9,51028,9875,11.2,43,2.33,58.8,15.8,4.9,12.1,63.6,3.4,7.744282744
89,212.3,32327,31254,32.9,40.7,2.5,37.8,16.7,2.3,11.1,41.4,11.3,3.939346569
87,187.8,35180,37388,21.8,39.9,2.49,50.8,19.2,4.1,10.3,50.4,9,4.523580366
33,171.8,30668,12574,23.2,45.3,2.55,44.8,23.5,1.7,7.4,44,12.7,3.098591549
52,200.3,32521,19043,23.6,40.8,2.52,46.7,25.1,4.7,9.2,44.8,12.6,6.091370558
22,208.7,30665,8182,25.6,39.8,2.83,47.4,16.8,0.1,5.6,44.5,17.1,0.41322314
87,241.9,29297,33322,34,34.7,2.6,31.1,12.9,2.7,13.8,45.1,15.3,4.919773478
43,228.6,33141,14717,25,40.5,2.46,47.8,23.9,5.5,6.3,48.1,10.1,5.766908213
28,191.7,38219,10243,17.9,44.6,2.75,53.1,35.1,5,7.8,43.7,11.9,3.765060241
40,198.9,31616,17328,24.7,37.7,2.63,43.4,24.5,4.1,7.4,48.6,12.2,7.273181705
18,151.2,34548,8299,24.2,42.8,2.49,46.8,15,9.4,8.3,43.9,14.2,4.786324786
18,175.9,26083,9150,42.6,32.7,2.74,26.2,9.9,2.3,8.5,32.3,17.5,5.663430421
41,191.4,34910,16006,22.4,41.3,2.51,48.7,16.6,4.3,9.9,48.9,11.7,6.761177754
47,187.5,33939,20048,28.4,38.8,2.57,44.2,23.1,0.9,12,47.7,16.2,3.726061615
70,266.7,28647,24620,35,33.5,2.62,31.4,16.3,3.1,12.6,46.2,20.3,6.156510786
65,194.9,35314,28773,26,38.1,2.82,43.7,15.3,2.8,10.2,45.4,14.3,4.448742747
48,205.1,31835,19543,26.5,37.6,2.76,44.7,21,0.8,8.6,43.9,13.7,6.243007384
281,193.9,58479,173323,10.1,36,2.8,52.3,18.1,8.1,15.7,64.3,7.6,4.636235598
152,209.2,36808,75944,26.4,31.9,2.58,38.9,9.2,7.8,15.3,54.1,13.1,4.81629545
40,261,29090,13352,26.8,39.8,2.39,59.2,23,3.5,4.3,37.3,12.3,6.838709677
1623,191.1,48264,763623,16.8,37.9,0.0241,43.7,15.2,10.3,18.3,60,8.4,5.584172261
91,186.9,51227,51961,14.7,37.4,2.65,55.1,15.1,9.1,16.2,58.9,8.8,5.553303608
69,246.4,34271,23175,25.6,40.9,2.53,57.1,20.6,0,5.5,38.4,9.1,5.022573363
311,195.8,54728,165012,15.5,36.4,2.58,46.6,16.9,11.1,18.6,62.5,7.7,6.589773358
41,216.8,27709,15693,33.7,40.8,2.57,49.2,17.4,2.1,6.2,36.5,14.6,6.41509434
85,224.6,26048,31730,34.9,39.2,2.5,47.5,20,1.1,5.5,37.8,15.7,4.863950374
35,192.6,40312,14241,18,40.6,2.6,49.4,9.6,4,6.7,50.8,9.3,5.039267016
138,216.7,34678,60094,24.7,38.5,2.54,52.9,16.1,5.7,6.8,47,12.4,5.76001128
49,269.2,32835,15745,25.9,40.3,2.6,57.2,19.8,1.5,6.2,42.6,7.8,3.753424658
25,275.9,25473,6752,35,41.9,2.2,44.6,32.8,0,3.4,29,12.2,2.731512325
36,262.7,27777,10711,33,42,2.59,49.5,23.4,0,5.3,31.7,17,3.237555645
67,226.5,28574,23123,30.1,41.6,2.44,55.2,24.7,1,7.1,38,12.6,5.618408437
39,239.3,30217,13682,34.4,40.8,2.54,55.1,24.3,1.7,5.4,42.2,8.4,3.777923784
59,199.1,35368,24463,27.6,40.3,2.48,53.9,14.9,0.5,6.6,47.4,10.5,7.499096494
30,211.7,42892,9316,14.1,45.9,2.44,61.1,22.7,2.5,4.9,49.8,6.7,1.418067227
68,206.8,41150,26910,16.9,40.5,2.44,52.2,20.3,4.8,8.3,49.4,7.7,4.897396103
27,202,43067,8306,15.4,49,2.19,46.9,19.7,1.7,10.3,36,7.6,2.598366741
150,168.9,41216,65018,17.5,42.5,2.33,49,17.2,4.6,13.6,55.2,6.1,5.282054823
51,265.8,24265,17878,47,38.8,2.56,47.4,19,0,3.2,30.4,19,1.549958483
28,215.1,42288,9512,16.9,41.8,0.025,60.1,13.6,5.5,6.1,52.4,8.4,7.128810226
164,205,44358,87824,19.7,33.9,2.49,44.8,5.7,9.2,16.7,56.7,8.6,4.761498421
31,221.5,29421,12808,30.2,41,2.57,52.6,13.1,0.5,3.9,35.3,12.2,5.955168953
44,193.4,39089,19365,21.8,38.8,2.51,49.9,15.9,2.6,8.1,50.7,9.2,7.024889509
85,185.3,45596,31101,13.1,44.9,2.43,59,23.5,8.1,9.3,,7.7,4.006754682
36,270.4,27484,12307,40.6,38.1,2.57,51.4,19.8,0.2,2.5,23.9,20.6,4.36746988
53,248.1,40260,17099,18.6,41.1,2.52,53.3,18.3,7.6,7.5,52.4,6.2,5.546875
60,225.1,52377,27924,12.6,36.7,2.73,57.1,20.1,3.2,8.4,,11.5,6.956521739
19,229.5,30828,6358,27.1,41.6,2.56,53,14.4,7.5,6.5,42.4,14.7,4.84804631
57,206.3,43945,21407,17.6,42.6,0.024,56.4,11.9,3.6,10.9,54.4,11.5,5.675616678
28,218,30460,9909,25.2,43.4,2.51,58.4,17.7,2.8,6.1,50.3,7.4,11.46987952
33,227.9,30172,10667,26.2,42.7,2.39,55.9,16.3,2.2,8.1,46.2,9.5,3.581020591
61,205.9,41139,27608,20.8,38.8,2.61,48.4,21.7,4.6,10,51.1,10.4,5.746046657
36,242.8,30872,13275,30.4,40.7,2.45,51.9,23.5,0.9,6.6,,9.6,6.742424242
85,207.1,38916,31183,21.6,41.5,2.6,55.2,20,3.4,5,45.3,10.3,5.430404297
85,185.4,54540,45126,12.7,37.9,2.62,54.7,12.1,1.7,9.7,58.4,9.8,7.048374906
23,267.6,37061,7131,19.4,501.6,2.47,54.6,21.9,0,6,51,7.7,4.939063502
65,222.1,38261,24216,19.7,40.2,2.7,57.2,12.3,3.4,5.2,47.5,9.6,7.169811321
85,163.6,92097,64875,5.5,39.6,2.98,57.5,17.4,7.9,24.1,60.5,4.3,4.704009263
21,159.8,43626,10730,17.4,41.7,2.59,54.5,17,7.5,8.3,51.6,8.6,5.220713073
16,263.1,23047,4461,45.1,43,2.56,52.7,33,1.8,8.5,31.8,8.8,4.527559055
31,188.1,47023,14408,15.6,41.5,2.67,55.5,10.7,10.3,7.2,56.2,6.4,5.568862275
93,280.8,31265,27565,27.5,41.4,2.47,53.6,23,7.6,7.3,41.3,13.9,4.955913652
182,238.4,32666,61792,27.4,41.1,2.38,54.6,19.5,6.3,6.6,40.6,10.7,5.073851204
40,292.5,32783,12269,26.7,38.4,2.56,45.4,30.1,2.4,6.1,44.5,8.3,5.682216766
178,219.5,32767,63782,26,42,2.45,52.1,16,5.8,8.6,50.4,9.1,6.00624025
9,274,37281,2138,23,46.7,2.31,53,5,0,9.8,44.1,6.7,1.204819277
47,228.1,33789,16942,24.1,41.8,2.51,55.3,9.4,3.8,4.6,44.3,11,4.281183932
54,235.2,37287,23892,23.4,32.2,2.44,41.6,9,4,11.1,51.5,6.5,4.886769964
52,214.9,33623,17662,26.3,42.9,2.48,49.9,16.1,2.5,6.7,,11.8,3.919463087
72,179.6,61989,52420,10.9,35.8,2.65,55.6,15,7.4,17.2,65.3,6.9,5.258156478
69,155.7,57447,45632,12.8,38.7,2.67,55.7,26.3,3.8,14.1,60.9,5.7,5.768189204
46,225.7,45269,18006,15,39.6,2.56,52.4,17.2,4.1,10.2,54.5,7,5.726431608
30,180.9,67437,17894,8.8,40.5,2.72,64.1,12.8,3.1,12.7,62.6,6.4,6.220984215
64,205,34633,25420,26.7,39.2,2.46,45.6,9.6,4.1,8.1,51.8,9.6,4.008328995
25,183.7,40002,12531,19.3,36.9,2.7,53.7,19.3,1.4,6.3,48.9,8.5,6.25698324
44,214.9,44676,14233,15.8,45.1,2.35,56.6,15.1,15.5,9.4,48.8,8.4,4.195088677
22,228.4,46708,8769,16.2,41.1,2.46,60.3,22.4,0.9,6.6,51.5,14.6,5.038961039
33,195.5,44119,15050,18.9,37.1,2.43,47.9,29.8,2.3,6.1,49.7,7.8,4.645550528
208,192.7,48925,122851,18.3,32.8,2.48,47.2,8,8.1,17.2,59.9,7.9,5.172199041
27,180.2,39983,12063,19.7,41.5,2.56,52.6,14.8,2.6,6.8,57.3,6.1,5.399151562
55,202.2,30619,20464,26.2,42,2.57,48.7,16.6,2.3,4.4,39.9,12.6,6.951992754
36,213.7,43024,13170,17.3,39.7,2.54,56.5,17.5,1.8,5.3,48.9,7.2,4.724137931
96,240.1,31086,36129,29.8,37.1,2.6,48.4,10.7,9.4,8.9,44.2,10.2,7.104526365
23,259.5,25768,7259,36.2,41.8,2.45,49.7,9.2,2.4,5.6,34.4,9.7,5.395462906
53,182.8,57067,25793,11.2,41.9,2.55,56.7,9.4,8.1,20.2,63.3,4.8,4.961767205
151,230.5,40269,62577,22,35.7,2.7,47.3,24.6,2.9,7.6,52,10.1,6.938635585
54,201.6,36852,25683,22.5,38.5,2.66,41.6,31.5,4,6.9,40.4,8.9,5.988023952
151,170,67299,119455,13.7,34.8,2.84,54.4,14.4,3.7,18.9,64.2,6.4,6.260702788
51,188.9,46317,22842,17.8,39.3,2.64,49.1,23.9,3.9,7.5,,10.3,5.233611011
111,228,34022,41103,25.5,38.2,2.52,44.8,34.2,1.1,6.3,46.1,9.6,5.000553159
75,198.3,43918,36462,18.9,37.5,2.69,55,29.6,5.1,10.7,50.5,5.7,3.558718861
7,153.9,27512,3141,37.3,40.3,2.57,38.4,43.3,0,2.7,35.6,19.2,14.87889273
291,165.3,42985,273955,22.9,32.4,2.97,35.8,22.3,5.5,12.2,57.2,14.1,5.066533644
13,190,31577,6893,28.5,36.1,2.49,41.9,27.8,10.5,7.4,45.3,10.7,11.29568106
853,151.9,66970,741334,13,36,2.64,51.2,16,13.7,29.2,65.5,8,4.671194475
78,189.2,33125,43108,28.1,35.2,2.73,41.7,20.1,3.4,8.6,45.9,8.3,5.763286469
89,184,33509,45844,26.5,35.5,2.86,47.2,36.5,2.1,8.1,52.7,8.3,6.092124814
181,156.9,68067,144052,9.5,36.6,2.98,57,13.9,9.2,21.6,58.1,7.1,5.223686116
35,183.4,32408,17124,26.1,36.7,2.74,50.2,27.4,1.1,8,54.1,6.6,7.78998779
199,169.3,60809,138427,12.5,37.6,2.73,57.8,15.2,7.8,18,60.7,7,6.63071161
28,197.9,43111,12388,19.9,43.5,2.72,48.8,25.8,7.5,8.4,48,11,2.190865206
47,164.9,31176,22881,32.5,38.4,2.64,45.3,27.6,1.6,8.9,47.7,15.5,5.115327381
47,238.2,42953,16264,16.4,40.7,2.47,57,10.9,1.9,10.2,56.9,6.1,3.774056486
45,179,57491,23312,11.8,41.5,2.74,57.1,22.5,3.3,19.6,53.3,8.5,6.774789571
64,198.3,33968,27174,27.7,37.4,2.46,43.4,24.4,5.7,9.3,46.1,6.5,4.241143971
914,157.4,50597,734871,20.4,35.1,2.63,38.2,18,11.3,24.2,61.3,11.3,5.74981682
47,190.6,32293,20882,25.9,40.2,2.35,44.9,23.3,1.6,8.9,45.9,9.8,5.125899281
21,124.3,31103,14035,30.4,41.4,2.52,40.3,27.3,1.9,6.7,41.8,11.7,1.972242513
187,194.2,32150,91332,31.7,34.2,2.52,33.6,23.8,3.8,11.1,47,18,6.218730618
185,175.3,54581,140733,14.2,35.9,2.87,47.7,19.1,5.4,16.7,59.6,10.5,6.214984071
28,200.4,34906,10575,29.9,40.3,2.62,39.2,24.5,4.7,8.3,45.4,9.4,4.907216495
5,126.4,34444,4040,27.1,35.4,2.86,52.1,26.4,2.5,6.5,53.7,10.1,1.424501425
87,201.7,61195,57106,11,36.1,2.95,55.1,16.3,1.7,11.5,61.1,6,5.321944809
47,176.8,35351,19364,21.4,41.3,2.49,48.1,20,3.2,5.7,46,10.8,7.219802888
52,205,30119,22708,32.7,36.9,2.68,41.7,19.7,4.6,6.1,47,13.2,8.514774495
24,194.4,33293,10787,26.6,35.3,0.026,47.6,15.2,2.3,10.3,48.6,10.3,7.363601679
71,182.8,37813,24303,19.6,50.2,2.48,55,25.1,5.1,10.2,43.3,12,4.835115865
168,140.8,79069,110714,6.9,43.3,2.8,60,19.9,13,28.8,57.8,7.6,3.49249879
124,165.7,46867,63508,15.8,43.6,2.45,51.6,22,4.1,17.6,52.2,7.9,6.476142726
43,202.2,34553,13886,20.6,43.7,2.27,61.6,26.7,2.5,6.8,47,10.2,7.489134069
64,209.1,36482,24687,20,40.9,2.66,46.6,26.3,0,6.7,41,11.5,5.908289242
36,174,36642,18454,24.9,38.6,2.63,50.1,26.5,1.2,8.2,49.5,7.9,6.281957633
15,213.5,31740,8398,26.5,34.9,2.98,49.8,42,0,5.2,54.9,7.3,5.448065173
24,192,34201,11299,25.9,37.1,2.71,53.5,42.3,4.6,7.9,52.3,4.4,3.53909465
6,127.6,43115,3180,27.3,42.6,2.55,47.7,12.9,0,4.3,47.1,7.1,5.354752343
86,186.1,37008,45459,29.5,34.1,2.62,34.6,9.1,6,9.2,43.4,8.4,3.145390664
26,138.7,46018,18495,16.9,40.4,2.8,57.1,15.2,1.6,7.2,53.8,8.5,4.162724693
114,192,49698,75370,13,34.8,3.05,52,25,2.1,11.5,59,10.1,5.318186956
43,218.3,31081,17403,28.5,38.6,2.68,42.6,14.1,0.9,7.1,44.8,9.7,7.459677419
238,194.4,41324,92596,18.7,41.1,2.35,52.4,12.7,6,12.8,,7.1,5.10978957
40,180.7,35078,18963,26.7,39,2.71,51.1,26.1,3.6,7.2,43,13.8,5.015887426
333,199.3,36014,153721,28.2,35.6,2.59,37.7,17.6,5.8,14.5,50.2,12.4,5.466863951
25,162.6,40454,12243,23.2,37.3,2.71,41.1,5.4,1.6,9.7,42.9,4.8,3.671437461
41,210.8,36865,18455,21.7,39,2.79,53,22.8,2.7,4.7,47.5,10.9,4.942780618
32,159.3,32903,15658,28.8,496.8,2.37,46.9,28.4,1,9,45.4,17,4.200664853
54,208.9,66556,35137,11.9,35.1,2.89,57.8,19.9,2.5,20.4,57.9,9,4.93857195
101,184.2,36315,72651,31.4,26.3,2.54,38.1,4.2,6.6,16.9,52.5,9.1,3.911889349
50,203.3,35055,22745,31.1,36,2.81,42.9,32,3.8,5.6,49.6,8.2,5.410413193
60,240.6,41505,23593,21.3,38.4,2.7,46.6,31.8,3.1,7.1,45.8,10.3,6.070755704
12,162.8,30760,6479,38.5,38.2,2.13,33.6,36.1,0,6,37.1,7.7,7.258753202
78,193.3,41574,33115,16.6,41.7,2.46,54.4,16.1,6.8,7.7,47,9.8,4.830100247
73,173.3,51793,52102,12,31.6,2.68,55.3,12.5,5.1,13.2,52,8.5,6.953722334
23,174.8,31829,10886,29.1,37.1,2.75,44.9,37.6,5.5,10.2,49.4,8.1,3.962338172
199,194.5,43442,114545,22.9,34,2.72,46.6,14,4.6,11.1,53.7,12.1,7.523638459
116,161,50728,66050,12.6,39,2.71,55.9,13.9,5.2,12.2,58.3,8.1,5.74156506
22,170.6,34312,12965,29.5,40.7,3.32,45.9,30.9,1.2,5.9,43.2,13.8,3.861652116
473,168.8,50154,286956,17.9,34.3,2.55,41.1,14,8,20.3,55.8,9.7,5.771170399
9,220.6,45933,11368,18.8,23.3,3.24,46.8,8.4,9.1,19.3,24,16.5,11.7201426
62,203.9,34830,24922,21.1,40.3,0.0249,46.9,34.7,4.4,5.7,44.2,10,4.430147059
141,161.9,31487,123912,37.8,26.5,2.55,29.9,4.8,13.2,20.2,52.9,9.2,3.333416627
120,175.4,45567,57673,17.5,40.7,2.74,59,19.4,3,8.6,48.4,7.7,6.894123171
219,192,41256,156993,25.2,30.3,2.54,43.6,7.3,10.9,19.5,56.3,7.3,4.40533728
143,159.7,51175,91663,13.6,39,2.64,54.6,24.2,5.7,15.2,53.4,7.8,5.183501765
28,211.9,30675,10458,31.4,39.5,2.49,34.8,33.9,1.8,10.2,40.9,13.2,3.731942215
53,214.8,28518,19105,32.1,37.5,2.24,29.7,10.5,3.5,10.9,45.3,16.9,2.800074669
578,164.7,58833,353089,14.2,37.8,2.46,49.8,12.8,10.4,24.7,59,8.5,5.111191026
52,190.3,32977,20028,25.6,42.2,2.42,44.4,18.2,2.2,9.7,42.4,11.4,4.656703487
81,189.8,37707,30168,20.2,44.1,2.34,57.6,29.2,3.2,7.4,46.8,9.9,4.196551198
213,192.7,36536,94725,22,38.8,2.72,52.7,20.4,6.5,10.7,51.9,8.4,6.094222054
925,205.1,42943,415395,19.6,37,2.62,44.8,19.7,8.1,14.6,52.6,9.8,5.219663305
54,187,34733,21673,25.3,41.1,2.62,45.8,29.8,1.8,8,37.3,20.7,6.012145749
22,176.2,26580,10696,35.1,39.3,2.73,28.9,8.2,0,6.5,44.7,18,4.138851802
442,189.8,43054,226519,22.5,35.2,2.47,39.5,19.9,8.7,19.2,55.4,8.8,5.64778925
258,184.9,45082,119565,15,39.5,2.55,51.4,20,4.8,14.4,54.1,9.9,4.808108498
30,230.7,27403,9652,46.9,36.3,2.7,27.8,11.1,2.1,7.2,35.6,11.2,4.552845528
48,178,31933,20864,25,42.4,2.51,43.8,18.8,3.3,6.7,41.7,13.8,6.291165115
62,183.3,31844,33046,26.4,31.3,2.44,39.8,3.7,7.3,14.3,52.7,10.2,6.44886666
56,181.2,36939,22696,20.4,42.8,2.49,53.1,27.4,6,9.5,47.6,10.3,5.698860228
121,212.3,35585,59660,20.9,34.8,0.0259,44.1,26.7,3.4,10.7,50.8,11.1,6.285355123
168,183,50571,87074,14.3,39.8,2.62,55.6,18.7,4.6,9.9,54.2,8.4,4.899005125
288,154.8,69432,208713,9.6,37.9,2.66,57.4,13.1,12.5,26.9,63.7,5.5,4.49704142
35,216.2,25413,13103,38.1,36.7,2.61,29,10.6,5.5,9.8,40.3,16.8,1.921422426
191,197.4,39999,80862,22.5,40.9,2.49,47,21.1,3.5,8.2,46.9,13.8,4.578696343
111,200.5,36779,40844,21.3,42.8,2.48,50.2,21.7,2.8,11.3,47.8,9,5.462418119
327,179,46892,203976,18,31.9,2.75,42.1,8.7,8.3,17.6,53.9,7.6,5.461320085
199,231.3,37245,65294,23.5,42.4,2.54,51,16.9,4.3,6.5,45.4,11.4,5.931679153
44,212.2,41321,16804,18.5,40.9,2.75,52.4,25.5,1.6,6.7,41.8,20,6.039551042
32,221.7,24035,11059,33.7,40.2,2.86,33.2,23.5,5,8.1,32.1,20.8,4.996127033
67,203.4,35528,23877,20.1,43.9,2.53,52.7,19.9,2.8,6.8,45.3,9.6,5.871779509
3,203.3,68387,5702,9.9,36.8,3.59,40.6,11.3,7,10.3,80.1,2.1,4.391052196
352,167.5,75200,298695,10,32.5,2.77,47.7,13.7,7.4,20.9,,6.7,5.994293642
20,218.8,45808,17946,23.8,26.7,3.86,39,41.3,2,7.6,51.7,17.6,9.156279962
267,191.9,41123,115620,20.5,39.1,2.52,48.2,13.9,4.8,10.7,50.8,12.3,4.524919585
7,216.6,51082,4997,17.5,29.7,3.56,40.7,21.6,2.3,10.9,51.9,12.5,11.80124224
105,177.2,67801,99631,9.5,30.4,2.69,49.7,10.5,7.7,19.7,60.2,7.9,7.382577604
4,126.3,67260,2534,9.8,45.5,2.12,55.3,0.5,1.4,24,66.8,3,5.37428023
41,166.3,80835,32756,7.9,37,2.62,48.7,15.7,7.9,24.5,68.4,5.2,5.601633278
96,168.1,62532,58059,11.5,40.5,2.57,51,20.9,3.6,14.5,56.3,9.4,5.680094387
25,205,57776,13709,12.4,38.7,2.55,48.1,19.7,3.8,15.7,61.2,7.9,4.936667749
15,181.9,67972,13889,8.3,32.4,2.98,52.4,11.1,1.7,18.2,66.7,6.3,6.768558952
127,184.3,73981,101095,10.7,34.6,3.03,52.3,21.5,2.6,13.7,56.4,9.8,4.854021136
17,277.6,47160,9846,26.1,27.8,3.26,35.9,24.1,1,10.3,53.4,16.5,11.35038134
12,256.9,75682,9687,11.5,33.9,3.28,46.7,16.1,3.5,10.4,73.4,9.3,10.6333527
95,208.5,34116,34123,21.3,43,2.44,43.9,14.2,3.9,7.6,49.8,8.9,4.40907905
9,199.3,65192,7752,23.2,26.1,3.97,37.2,28.2,1.8,6.9,49.4,21.9,12.39291833
13,150.1,65765,8863,8.6,38.9,2.49,51.2,24,8.2,18.7,66.5,3.8,3.141875307
11,184.3,59641,6839,13.8,35.8,3.11,54,19.4,3.2,12.1,,9.4,7.23729993
13,191.4,73998,9362,9.9,36.6,3.1,46.5,6.3,4.6,19.7,59.3,10.7,5.470675209
11,206.6,36708,5533,25.7,35,2.81,37.8,26.6,0,7.4,49.2,18.2,6.744604317
95,142.1,32366,71474,33.1,33.4,3.67,34.8,25.8,1.1,6.9,34.5,18.2,6.518302323
267,154.6,45025,126427,18.7,40,2.42,50.4,17.9,4.4,14.5,42.3,8.7,5.457360828
130,119.8,48653,139097,21.3,30.8,0.027,41.2,9.7,7.1,19.5,58.9,8.8,5.030073987
147,163.3,37677,53159,24.4,48.6,2.5,50.9,25,2.4,9.7,41.4,12.8,6.179351922
60,174,46046,37666,20,32,3.02,45.7,20.8,1.6,8.1,42.4,14.1,9.188988095
69,191.2,38013,25859,18.6,45.4,2.28,62.1,15.8,5.5,7.9,47.8,7.9,4.687789513
14,161.2,59416,9529,10.3,33,2.78,49.6,26.6,1.4,8.2,49.7,10,7.95730228
54,126.1,32533,20152,22.8,54.8,2.14,54.1,26.3,0,6.4,37,11.2,4.686489981
5780,146.6,53929,4167947,17.1,35.6,2.75,47.1,16.7,8.3,19.5,58.4,7.7,5.392191187
672,196.6,37704,204737,20.8,49.2,2.43,49.5,25.7,2.8,7.6,39.5,13.2,4.575797025
167,146.8,35457,108277,28.5,35.7,3.08,45,30.7,0.6,9,39.7,19.8,7.96636424
1916,155.5,45871,1010025,18.7,38,2.49,44.9,15.3,7.6,17.7,52.6,10,5.501557741
558,133.5,49876,406584,17.6,37.6,2.87,49.9,28.3,2.2,11.7,44.3,10.6,5.719536436
68,132.8,37465,46461,23.6,36.5,3.04,53.1,25.2,5.9,14.6,49.1,11.3,6.643259725
595,156.6,44145,222255,15.6,51.3,2.3,53.5,20.9,4.6,16.1,44.6,10,4.975284763
291,126.8,39700,204275,22.6,33.8,2.77,55.7,20.3,2.8,9.4,46.1,13.1,6.284513403
155,182.4,38878,69838,22.1,38.9,2.52,44.6,19.6,9.2,15.6,51.4,12.9,4.631760644
49,205.4,33644,20049,23.8,39.7,2.53,42.7,24.4,4,6.7,47.3,11,4.650635209
648,178.6,42830,309199,17.6,43,2.43,50.1,15.7,7.6,15.4,53.8,8.7,4.420790925
47,179.1,37715,27824,24.5,36.5,2.85,44.2,25.6,1.9,10.3,55.1,11.9,6.543128895
162,219.4,45411,63603,17.4,41.3,2.58,50.1,17.9,5.2,13,53.2,10.5,6.021818182
160,167.3,44854,85842,19.7,41.6,2.7,47.1,22.1,4.6,14.5,50.9,9.9,4.939375314
164,202.6,38268,66623,21.1,40.9,2.54,46.5,23,3.1,9.6,51.4,10.7,3.899127061
55,247.3,31510,17896,27.8,40.1,2.63,34.5,24.2,3.8,8,41.4,14.9,6.288258208
468,166.8,54098,281833,13.8,38.5,2.54,52,14.9,8.3,18.7,61.1,7.5,5.524669383
27,159.8,38694,9706,24.6,51.9,2.15,49.7,20.3,2,11.3,33.9,14.3,6.423357664
77,193.6,32283,31747,30.1,39.5,2.67,39.7,20.5,4.7,10.7,46.9,13.9,8.279819647
73,231.1,31170,27494,31.4,39.4,2.5,38.6,25.1,1,5.5,41.7,15.5,6.399574544
89,185.1,42000,38012,19.4,40.9,2.55,45.6,18.6,6.4,10.7,51.9,10.2,5.557586837
182,172.9,39548,75713,17.5,44.3,2.43,53.8,15.8,5.6,13.7,47,10.4,6.598098195
215,194.1,31382,89208,30.8,38.7,2.63,38.1,18.1,5.7,11.7,46.7,12.8,6.172501823
216,165.3,41375,121691,19.5,35.4,2.53,46.9,8.3,7.1,13.1,51.3,9.2,4.192927752
629,184.8,49782,407051,16.1,32.7,2.53,38.7,8.4,10.1,22.1,57.6,9.4,4.618133504
40,160.1,42286,20053,20.6,41.2,2.78,47.5,25.3,4.4,8.8,50.6,9,3.467781604
579,181.6,44050,297302,17.7,38.2,2.58,49.2,14.5,8.6,14.6,55.8,8.9,5.772383445
213,185.2,37906,107480,23.2,35.8,0.026,45,15.6,5.3,11.8,,12.4,6.42352298
79,207.1,37501,27777,19.6,43.5,2.37,45.4,20.7,5.7,7.6,48.8,12.3,5.461302311
95,224.8,29609,32535,28.3,41,2.64,37.2,23.1,4,7.3,42.9,11.6,3.907462265
421,185.8,54196,251195,14.6,37.9,2.61,53.6,13.6,8.8,20,60.3,8.9,5.197966517
7,158.3,50896,2733,10.8,41.8,2.24,61.6,23,17.3,12,63.7,1.9,10.62992126
40,161.7,49583,18372,15.1,39,2.31,55.7,34.7,4.8,15.6,66,2.9,6.529752501
6,170,34326,3423,34.8,29.4,3.24,41,58.2,0.6,14.4,48.7,14.7,5.882352941
16,145,47987,6985,15.2,42.9,2.23,50,17.8,6.9,13.7,48,0.9,11.87558907
45,162.6,52930,33897,14.1,26.4,2.38,42.2,1.7,9.3,27.4,69.5,3.1,4.882440161
74,154.6,53150,38785,11.8,38.1,2.29,54,14.6,8.3,20.8,68.9,2.5,4.909236214
13,174.9,47224,5281,14.8,40.8,2.47,58.1,26.9,4,16.2,62.2,2.6,7.258064516
26,194.3,41446,10283,15.8,39.9,2.49,55.4,25.7,2.4,15,62.8,3,2.718894009
24,181.9,41395,9383,24,37.3,2.78,47.5,23.7,6,13.2,56.8,5.1,6.866002215
10,138.4,48024,3659,13.8,44,2.21,55.6,31.6,0.7,15.7,,2.8,6.386292835
21,170.9,43453,13964,24.9,25.2,2.21,36.6,3.5,11.9,23.4,63.1,6.8,2.566452796
56,166.4,52892,27939,10.3,38,2.28,51.6,11.5,5.3,16,71.8,2.9,7.09752839
7,195.9,31420,4197,38.6,29.8,3.37,39.9,50.1,2.8,12.7,43.2,29.4,9.343715239
22,158.7,51244,8446,10.7,52.8,2.12,63.6,34,8.2,19.2,53.6,5.2,4.363636364
41,151.2,48675,19858,12.3,38.4,2.2,54.2,13.7,10.7,19.8,66.1,3.3,5.713596914
17,150.3,43305,5539,16.3,48,2.15,56.2,16.8,9.9,12.7,59.1,3.9,8.546059933
8,113.9,51246,4333,10.1,44.6,2.25,64.9,29.8,11.3,16.3,66.6,3.1,6.575682382
10,229.8,34936,5685,27.2,349.2,3.36,34.6,35.2,0.9,9.1,,24.6,6.625097428
9,166.5,49251,2977,11.6,48,2.22,66,13.8,8.5,14,65.3,0.4,7.246376812
11,162.6,57148,3999,10.5,46.1,2.3,58.8,25.4,2.8,15.6,64.5,1.8,4.337050805
25,187.8,42007,6867,17,52.4,2.14,52.3,22.4,3.4,16.5,51.2,4.1,6.16375345
6,146.6,46633,2337,13.2,46.9,2.16,52.4,6.5,1.1,17.5,60.9,0.7,15.65656566
16,150.3,52816,7142,10,44.8,2.2,62.8,19.5,3.7,15.3,66.8,4.1,9.712509713
13,169.4,36836,4201,18.3,47.5,2.12,57.3,11.6,10.3,13.6,59.7,2.1,10.70422535
6,170.8,43699,1861,12,48.3,2.39,66.3,23.4,0,16.3,61.8,2.5,3.205128205
12,145.4,53944,6047,10.4,36.1,2.64,66.2,19.1,3,15.2,66.4,2.5,11.43878463
8,130.6,51201,3348,10,48.8,2.19,58.9,21,4.9,17,64.2,1.7,3.64298725
5,154.1,61945,3385,8.1,35.5,2.96,60.8,28.1,3.6,19,69.5,1.1,4.96350365
